<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
EURUSD;30;20170126;223000;1.0696000;1.0696800;1.0689000;1.0694500;29568
EURUSD;30;20170126;230000;1.0694500;1.0704100;1.0691000;1.0697300;31908
EURUSD;30;20170126;233000;1.0697600;1.0698500;1.0676000;1.0690500;38048
EURUSD;30;20170127;000000;1.0690500;1.0692600;1.0672000;1.0675500;38431
EURUSD;30;20170127;003000;1.0675400;1.0678900;1.0663000;1.0670600;31179
EURUSD;30;20170127;010000;1.0670600;1.0683000;1.0661000;1.0681200;32888
EURUSD;30;20170127;013000;1.0681300;1.0685400;1.0671000;1.0679300;13093
EURUSD;30;20170127;020000;1.0681400;1.0686100;1.0674000;1.0679900;12307
EURUSD;30;20170127;023000;1.0679700;1.0683200;1.0672000;1.0680600;27078
EURUSD;30;20170127;030000;1.0681400;1.0684000;1.0675000;1.0683300;21364
EURUSD;30;20170127;033000;1.0683400;1.0685500;1.0677000;1.0681800;26720
EURUSD;30;20170127;040000;1.0681800;1.0687000;1.0677000;1.0682900;30036
EURUSD;30;20170127;043000;1.0682900;1.0686900;1.0670000;1.0678100;39136
EURUSD;30;20170127;050000;1.0677000;1.0684400;1.0672000;1.0682600;36816
EURUSD;30;20170127;053000;1.0682100;1.0688700;1.0678000;1.0683800;34178
EURUSD;30;20170127;060000;1.0683800;1.0684600;1.0676000;1.0680700;27720
EURUSD;30;20170127;063000;1.0680500;1.0682000;1.0673000;1.0674800;26259
EURUSD;30;20170127;070000;1.0675100;1.0680000;1.0670000;1.0674000;30873
EURUSD;30;20170127;073000;1.0675100;1.0677300;1.0670000;1.0674900;24898
EURUSD;30;20170127;080000;1.0674900;1.0676300;1.0670000;1.0674300;23199
EURUSD;30;20170127;083000;1.0674000;1.0675000;1.0665000;1.0670700;29852
EURUSD;30;20170127;090000;1.0671400;1.0674100;1.0668000;1.0671800;26939
EURUSD;30;20170127;093000;1.0671800;1.0672000;1.0661000;1.0667800;35955
EURUSD;30;20170127;100000;1.0667800;1.0673300;1.0658000;1.0664100;33470
EURUSD;30;20170127;103000;1.0663900;1.0671600;1.0659000;1.0668700;44626
EURUSD;30;20170127;110000;1.0668300;1.0675400;1.0657000;1.0673700;45789
EURUSD;30;20170127;113000;1.0673900;1.0684100;1.0669000;1.0675000;51574
EURUSD;30;20170127;120000;1.0675800;1.0684600;1.0669000;1.0680500;46328
EURUSD;30;20170127;123000;1.0680800;1.0696600;1.0678000;1.0692300;51508
EURUSD;30;20170127;130000;1.0692300;1.0700000;1.0688000;1.0692600;42917
EURUSD;30;20170127;133000;1.0692900;1.0695000;1.0676000;1.0680300;46960
EURUSD;30;20170127;140000;1.0680300;1.0685200;1.0673000;1.0682100;40079
EURUSD;30;20170127;143000;1.0682500;1.0693300;1.0678000;1.0692200;36537
EURUSD;30;20170127;150000;1.0691900;1.0697200;1.0688000;1.0693800;36459
EURUSD;30;20170127;153000;1.0693000;1.0695300;1.0682000;1.0688400;39350
EURUSD;30;20170127;160000;1.0688500;1.0689300;1.0669000;1.0673900;41886
EURUSD;30;20170127;163000;1.0674600;1.0688300;1.0670000;1.0683000;51938
EURUSD;30;20170127;170000;1.0684100;1.0708600;1.0681000;1.0698100;84727
EURUSD;30;20170127;173000;1.0697900;1.0725000;1.0695000;1.0706600;79245
EURUSD;30;20170127;180000;1.0706200;1.0714900;1.0697000;1.0702200;69698
EURUSD;30;20170127;183000;1.0702100;1.0715200;1.0698000;1.0709800;56846
EURUSD;30;20170127;190000;1.0709200;1.0714300;1.0702000;1.0706200;56010
EURUSD;30;20170127;193000;1.0705900;1.0710000;1.0687000;1.0693500;56814
EURUSD;30;20170127;200000;1.0693600;1.0696700;1.0687000;1.0689300;38900
EURUSD;30;20170127;203000;1.0689700;1.0692800;1.0682000;1.0686200;34869
EURUSD;30;20170127;210000;1.0685400;1.0689700;1.0677000;1.0682600;34166
EURUSD;30;20170127;213000;1.0682400;1.0693200;1.0677000;1.0690400;30787
EURUSD;30;20170127;220000;1.0690500;1.0691000;1.0681000;1.0689700;30830
EURUSD;30;20170127;223000;1.0689700;1.0695000;1.0686000;1.0693100;25947
EURUSD;30;20170127;230000;1.0693700;1.0699700;1.0689000;1.0698800;24407
EURUSD;30;20170127;233000;1.0698600;1.0699000;1.0689000;1.0698600;26681
EURUSD;30;20170128;000000;1.0698700;1.0699300;1.0692000;1.0694900;23202
EURUSD;30;20170128;003000;1.0695300;1.0698400;1.0691000;1.0695700;18333
EURUSD;30;20170128;010000;1.0695900;1.0699100;1.0691200;1.0697900;18896
EURUSD;30;20170129;213000;1.0690000;1.0715000;1.0685900;1.0714000;940
EURUSD;30;20170129;220000;1.0714000;1.0716000;1.0711000;1.0713000;331
EURUSD;30;20170129;223000;1.0711000;1.0715000;1.0710000;1.0715000;65
EURUSD;30;20170129;230000;1.0715000;1.0715000;1.0709000;1.0711000;132
EURUSD;30;20170129;233000;1.0712000;1.0718000;1.0712000;1.0717000;663
EURUSD;30;20170130;000000;1.0717000;1.0717000;1.0714000;1.0715000;365
EURUSD;30;20170130;003000;1.0717000;1.0721000;1.0712000;1.0719000;1112
EURUSD;30;20170130;010000;1.0718900;1.0729000;1.0714000;1.0719000;1446
EURUSD;30;20170130;013000;1.0721200;1.0721400;1.0707800;1.0714500;12235
EURUSD;30;20170130;020000;1.0713600;1.0714700;1.0709700;1.0713500;12018
EURUSD;30;20170130;023000;1.0713100;1.0716900;1.0706000;1.0712900;36620
EURUSD;30;20170130;030000;1.0713600;1.0718700;1.0707000;1.0716700;30270
EURUSD;30;20170130;033000;1.0717000;1.0727000;1.0713600;1.0722300;37688
EURUSD;30;20170130;040000;1.0722600;1.0724800;1.0716000;1.0722900;34038
EURUSD;30;20170130;043000;1.0722900;1.0733600;1.0721000;1.0732000;41276
EURUSD;30;20170130;050000;1.0732400;1.0740300;1.0728000;1.0736400;37417
EURUSD;30;20170130;053000;1.0736300;1.0736900;1.0729000;1.0732200;24155
EURUSD;30;20170130;060000;1.0732200;1.0735200;1.0728000;1.0733100;24902
EURUSD;30;20170130;063000;1.0733000;1.0738500;1.0730000;1.0734200;26059
EURUSD;30;20170130;070000;1.0733800;1.0734800;1.0728000;1.0732000;25718
EURUSD;30;20170130;073000;1.0732000;1.0735400;1.0728000;1.0732900;26377
EURUSD;30;20170130;080000;1.0732500;1.0734400;1.0726000;1.0729400;22722
EURUSD;30;20170130;083000;1.0729400;1.0732000;1.0725000;1.0727300;24455
EURUSD;30;20170130;090000;1.0727700;1.0728500;1.0721000;1.0724100;26621
EURUSD;30;20170130;093000;1.0724000;1.0725500;1.0718000;1.0723000;28747
EURUSD;30;20170130;100000;1.0723000;1.0723700;1.0717000;1.0720700;23781
EURUSD;30;20170130;103000;1.0720600;1.0721000;1.0711000;1.0713300;35640
EURUSD;30;20170130;110000;1.0713400;1.0714500;1.0696000;1.0699400;43463
EURUSD;30;20170130;113000;1.0700000;1.0701900;1.0691000;1.0697700;60055
EURUSD;30;20170130;120000;1.0697700;1.0700600;1.0692000;1.0696400;45342
EURUSD;30;20170130;123000;1.0696400;1.0697300;1.0685000;1.0690400;45587
EURUSD;30;20170130;130000;1.0690500;1.0700000;1.0686000;1.0695500;39288
EURUSD;30;20170130;133000;1.0695500;1.0700000;1.0689000;1.0694400;35203
EURUSD;30;20170130;140000;1.0694400;1.0700000;1.0688000;1.0692500;39409
EURUSD;30;20170130;143000;1.0693000;1.0694000;1.0681000;1.0683000;38835
EURUSD;30;20170130;150000;1.0683000;1.0683600;1.0655200;1.0661300;53043
EURUSD;30;20170130;153000;1.0661200;1.0666000;1.0627000;1.0636500;68994
EURUSD;30;20170130;160000;1.0636500;1.0643700;1.0624000;1.0629200;56529
EURUSD;30;20170130;163000;1.0629100;1.0635500;1.0618800;1.0634900;64360
EURUSD;30;20170130;170000;1.0633600;1.0644900;1.0628000;1.0644600;67760
EURUSD;30;20170130;173000;1.0644200;1.0651700;1.0638000;1.0641300;51049
EURUSD;30;20170130;180000;1.0640900;1.0660000;1.0638900;1.0659000;59985
EURUSD;30;20170130;183000;1.0659300;1.0673700;1.0650000;1.0671300;64229
EURUSD;30;20170130;190000;1.0671500;1.0692500;1.0665000;1.0687500;61792
EURUSD;30;20170130;193000;1.0687700;1.0698900;1.0682000;1.0694500;59733
EURUSD;30;20170130;200000;1.0694600;1.0697400;1.0678000;1.0679900;46994
EURUSD;30;20170130;203000;1.0680000;1.0696900;1.0676000;1.0696700;43330
EURUSD;30;20170130;210000;1.0696500;1.0709400;1.0689000;1.0693100;48190
EURUSD;30;20170130;213000;1.0692800;1.0698200;1.0682000;1.0686000;37899
EURUSD;30;20170130;220000;1.0685700;1.0693500;1.0682000;1.0691600;31021
EURUSD;30;20170130;223000;1.0691900;1.0694300;1.0685000;1.0687500;31487
EURUSD;30;20170130;230000;1.0687500;1.0695300;1.0684000;1.0694100;30458
EURUSD;30;20170130;233000;1.0694300;1.0700100;1.0689000;1.0695100;29333
EURUSD;30;20170131;000000;1.0695500;1.0697400;1.0688000;1.0694500;32543
EURUSD;30;20170131;003000;1.0694300;1.0699500;1.0691000;1.0699500;23347
EURUSD;30;20170131;010000;1.0699200;1.0699500;1.0691000;1.0692200;19978
EURUSD;30;20170131;013000;1.0692700;1.0699300;1.0689000;1.0698700;14427
EURUSD;30;20170131;020000;1.0698300;1.0703200;1.0693000;1.0701100;19649
EURUSD;30;20170131;023000;1.0700700;1.0707300;1.0698500;1.0701700;28485
EURUSD;30;20170131;030000;1.0701700;1.0708900;1.0699000;1.0707600;27164
EURUSD;30;20170131;033000;1.0707700;1.0709100;1.0696600;1.0700100;34748
EURUSD;30;20170131;040000;1.0700300;1.0702600;1.0693000;1.0697200;33942
EURUSD;30;20170131;043000;1.0697100;1.0699900;1.0691000;1.0695300;31710
EURUSD;30;20170131;050000;1.0695100;1.0698300;1.0690000;1.0693300;32512
EURUSD;30;20170131;053000;1.0692700;1.0700400;1.0689000;1.0697400;40053
EURUSD;30;20170131;060000;1.0696900;1.0705700;1.0691000;1.0704400;34900
EURUSD;30;20170131;063000;1.0705200;1.0712800;1.0693000;1.0697600;53797
EURUSD;30;20170131;070000;1.0697900;1.0701100;1.0692000;1.0697700;38474
EURUSD;30;20170131;073000;1.0697900;1.0704000;1.0694000;1.0699100;31359
EURUSD;30;20170131;080000;1.0698800;1.0699500;1.0690000;1.0696200;32988
EURUSD;30;20170131;083000;1.0695600;1.0703200;1.0692000;1.0701000;30098
EURUSD;30;20170131;090000;1.0701300;1.0701600;1.0694000;1.0699700;27901
EURUSD;30;20170131;093000;1.0699500;1.0704500;1.0697000;1.0700700;30119
EURUSD;30;20170131;100000;1.0700800;1.0701900;1.0689000;1.0692600;31612
EURUSD;30;20170131;103000;1.0692600;1.0695000;1.0686000;1.0691300;46122
EURUSD;30;20170131;110000;1.0691200;1.0700700;1.0682000;1.0699700;49861
EURUSD;30;20170131;113000;1.0699500;1.0725000;1.0696000;1.0721100;76064
EURUSD;30;20170131;120000;1.0721100;1.0721700;1.0695000;1.0698800;56005
EURUSD;30;20170131;123000;1.0698400;1.0704700;1.0689000;1.0693200;51089
EURUSD;30;20170131;130000;1.0694000;1.0712300;1.0690000;1.0710400;58360
EURUSD;30;20170131;133000;1.0711600;1.0719200;1.0698000;1.0711800;58992
EURUSD;30;20170131;140000;1.0711800;1.0714800;1.0697000;1.0701200;45759
EURUSD;30;20170131;143000;1.0701000;1.0710600;1.0697000;1.0705100;41884
EURUSD;30;20170131;150000;1.0705700;1.0752400;1.0703000;1.0750400;78790
EURUSD;30;20170131;153000;1.0750200;1.0764400;1.0747000;1.0757300;70738
EURUSD;30;20170131;160000;1.0756400;1.0765200;1.0745600;1.0748200;60440
EURUSD;30;20170131;163000;1.0748200;1.0760000;1.0743000;1.0751400;62504
EURUSD;30;20170131;170000;1.0752300;1.0763200;1.0741000;1.0755300;63889
EURUSD;30;20170131;173000;1.0754900;1.0780200;1.0746000;1.0777300;60213
EURUSD;30;20170131;180000;1.0776800;1.0795000;1.0765000;1.0792700;78869
EURUSD;30;20170131;183000;1.0790900;1.0801300;1.0778000;1.0788300;74844
EURUSD;30;20170131;190000;1.0788700;1.0810500;1.0782900;1.0809000;64179
EURUSD;30;20170131;193000;1.0809600;1.0812300;1.0780000;1.0791500;77241
EURUSD;30;20170131;200000;1.0790300;1.0797900;1.0787000;1.0792600;49931
EURUSD;30;20170131;203000;1.0793100;1.0797000;1.0771000;1.0781200;48169
EURUSD;30;20170131;210000;1.0781500;1.0787300;1.0775000;1.0783000;44513
EURUSD;30;20170131;213000;1.0783600;1.0790300;1.0780000;1.0787300;35444
EURUSD;30;20170131;220000;1.0787300;1.0796000;1.0784000;1.0792200;36181
EURUSD;30;20170131;223000;1.0792900;1.0807300;1.0787000;1.0803500;36825
EURUSD;30;20170131;230000;1.0803700;1.0809800;1.0793000;1.0803900;41052
EURUSD;30;20170131;233000;1.0804300;1.0804600;1.0785000;1.0788000;39448
EURUSD;30;20170201;000000;1.0789400;1.0796300;1.0786000;1.0796100;34637
EURUSD;30;20170201;003000;1.0795700;1.0796300;1.0789000;1.0794700;21537
EURUSD;30;20170201;010000;1.0793900;1.0800200;1.0792000;1.0796500;26407
EURUSD;30;20170201;013000;1.0797400;1.0798200;1.0790000;1.0794700;12701
EURUSD;30;20170201;020000;1.0794700;1.0797800;1.0788000;1.0795700;19896
EURUSD;30;20170201;023000;1.0795900;1.0804400;1.0794000;1.0801100;28853
EURUSD;30;20170201;030000;1.0801100;1.0804800;1.0797000;1.0801000;23614
EURUSD;30;20170201;033000;1.0800700;1.0801000;1.0790000;1.0793500;35032
EURUSD;30;20170201;040000;1.0792800;1.0796500;1.0787000;1.0795800;34979
EURUSD;30;20170201;043000;1.0795500;1.0796600;1.0785000;1.0791200;32515
EURUSD;30;20170201;050000;1.0790900;1.0794500;1.0788000;1.0792800;28218
EURUSD;30;20170201;053000;1.0793100;1.0793800;1.0787000;1.0791700;30883
EURUSD;30;20170201;060000;1.0792100;1.0798200;1.0790000;1.0795900;26959
EURUSD;30;20170201;063000;1.0795600;1.0798200;1.0792000;1.0797500;24073
EURUSD;30;20170201;070000;1.0797000;1.0798200;1.0789000;1.0792400;25761
EURUSD;30;20170201;073000;1.0791000;1.0793800;1.0785000;1.0789300;23949
EURUSD;30;20170201;080000;1.0789000;1.0792200;1.0786000;1.0790600;24151
EURUSD;30;20170201;083000;1.0790400;1.0792700;1.0786000;1.0790300;19929
EURUSD;30;20170201;090000;1.0790300;1.0791100;1.0785000;1.0790600;20991
EURUSD;30;20170201;093000;1.0790000;1.0791100;1.0777000;1.0780200;35917
EURUSD;30;20170201;100000;1.0780200;1.0784000;1.0775000;1.0779300;30437
EURUSD;30;20170201;103000;1.0779200;1.0786200;1.0775000;1.0784000;42389
EURUSD;30;20170201;110000;1.0784300;1.0790000;1.0772000;1.0781600;48772
EURUSD;30;20170201;113000;1.0781300;1.0792700;1.0778000;1.0792100;47571
EURUSD;30;20170201;120000;1.0792100;1.0798600;1.0787000;1.0797300;43856
EURUSD;30;20170201;123000;1.0797000;1.0799300;1.0787000;1.0794800;45287
EURUSD;30;20170201;130000;1.0794800;1.0795000;1.0782300;1.0784600;42052
EURUSD;30;20170201;133000;1.0784600;1.0790000;1.0778000;1.0784400;37818
EURUSD;30;20170201;140000;1.0784200;1.0803200;1.0780000;1.0802800;40618
EURUSD;30;20170201;143000;1.0802800;1.0803000;1.0789000;1.0796200;41660
EURUSD;30;20170201;150000;1.0796800;1.0802600;1.0790000;1.0802000;38307
EURUSD;30;20170201;153000;1.0801800;1.0804900;1.0793000;1.0802600;39974
EURUSD;30;20170201;160000;1.0800400;1.0807500;1.0786000;1.0788300;42958
EURUSD;30;20170201;163000;1.0787500;1.0793500;1.0760000;1.0768700;64275
EURUSD;30;20170201;170000;1.0768300;1.0777700;1.0758000;1.0760400;60151
EURUSD;30;20170201;173000;1.0760100;1.0763300;1.0749000;1.0752100;54091
EURUSD;30;20170201;180000;1.0752500;1.0760500;1.0749000;1.0758000;52145
EURUSD;30;20170201;183000;1.0758000;1.0758000;1.0735000;1.0740000;65377
EURUSD;30;20170201;190000;1.0740000;1.0761600;1.0738000;1.0758000;60711
EURUSD;30;20170201;193000;1.0758000;1.0760000;1.0746000;1.0752200;53118
EURUSD;30;20170201;200000;1.0752200;1.0760000;1.0746000;1.0756000;46848
EURUSD;30;20170201;203000;1.0756200;1.0760400;1.0745000;1.0749200;37917
EURUSD;30;20170201;210000;1.0749400;1.0756100;1.0745000;1.0753000;31242
EURUSD;30;20170201;213000;1.0753000;1.0754000;1.0744000;1.0749900;30358
EURUSD;30;20170201;220000;1.0749900;1.0753900;1.0734800;1.0737800;39034
EURUSD;30;20170201;223000;1.0738100;1.0782900;1.0729400;1.0770800;94960
EURUSD;30;20170201;230000;1.0770800;1.0789400;1.0768000;1.0776400;79902
EURUSD;30;20170201;233000;1.0775800;1.0779900;1.0765000;1.0768300;51241
EURUSD;30;20170202;000000;1.0768200;1.0774700;1.0762000;1.0769600;33556
EURUSD;30;20170202;003000;1.0770000;1.0772400;1.0766000;1.0770400;19410
EURUSD;30;20170202;010000;1.0770600;1.0770800;1.0760000;1.0767300;22770
EURUSD;30;20170202;013000;1.0769000;1.0771800;1.0762000;1.0765200;12423
EURUSD;30;20170202;020000;1.0765400;1.0768100;1.0759000;1.0766800;17064
EURUSD;30;20170202;023000;1.0767100;1.0767700;1.0760000;1.0767600;22801
EURUSD;30;20170202;030000;1.0767600;1.0771100;1.0762000;1.0765200;24998
EURUSD;30;20170202;033000;1.0765100;1.0778300;1.0763000;1.0773700;36227
EURUSD;30;20170202;040000;1.0772900;1.0783200;1.0772000;1.0782500;37225
EURUSD;30;20170202;043000;1.0782600;1.0788200;1.0776000;1.0779400;33637
EURUSD;30;20170202;050000;1.0779700;1.0784900;1.0774000;1.0782900;33380
EURUSD;30;20170202;053000;1.0782600;1.0784400;1.0774000;1.0778600;28962
EURUSD;30;20170202;060000;1.0779000;1.0783600;1.0774000;1.0780000;32007
EURUSD;30;20170202;063000;1.0781200;1.0788600;1.0778900;1.0786900;34838
EURUSD;30;20170202;070000;1.0786900;1.0793400;1.0783000;1.0788000;45022
EURUSD;30;20170202;073000;1.0788700;1.0793000;1.0784000;1.0788300;30849
EURUSD;30;20170202;080000;1.0788400;1.0789500;1.0780000;1.0784200;27822
EURUSD;30;20170202;083000;1.0783800;1.0788100;1.0781000;1.0787000;20554
EURUSD;30;20170202;090000;1.0786700;1.0795500;1.0784900;1.0792500;37213
EURUSD;30;20170202;093000;1.0792800;1.0795400;1.0787000;1.0793300;30012
EURUSD;30;20170202;100000;1.0793500;1.0795300;1.0779000;1.0782000;26393
EURUSD;30;20170202;103000;1.0781300;1.0796100;1.0775000;1.0795000;34061
EURUSD;30;20170202;110000;1.0795600;1.0800000;1.0786000;1.0792600;25762
EURUSD;30;20170202;113000;1.0792600;1.0800000;1.0786000;1.0794300;38602
EURUSD;30;20170202;120000;1.0795100;1.0818900;1.0792000;1.0812400;44419
EURUSD;30;20170202;123000;1.0812900;1.0814800;1.0801000;1.0809600;34351
EURUSD;30;20170202;130000;1.0810200;1.0816900;1.0803000;1.0814500;31137
EURUSD;30;20170202;133000;1.0814900;1.0820000;1.0808000;1.0814700;33697
EURUSD;30;20170202;140000;1.0814200;1.0820000;1.0802000;1.0809800;29340
EURUSD;30;20170202;143000;1.0809800;1.0810700;1.0792000;1.0804600;29713
EURUSD;30;20170202;150000;1.0804900;1.0820000;1.0800000;1.0810000;29662
EURUSD;30;20170202;153000;1.0810900;1.0814800;1.0797000;1.0811500;46547
EURUSD;30;20170202;160000;1.0811400;1.0814300;1.0799000;1.0803500;33536
EURUSD;30;20170202;163000;1.0804300;1.0814400;1.0802000;1.0812000;57323
EURUSD;30;20170202;170000;1.0811600;1.0828800;1.0800000;1.0814200;78266
EURUSD;30;20170202;173000;1.0814400;1.0817600;1.0802000;1.0814100;65438
EURUSD;30;20170202;180000;1.0814000;1.0823800;1.0811000;1.0817400;71365
EURUSD;30;20170202;183000;1.0816500;1.0820000;1.0805000;1.0813700;56406
EURUSD;30;20170202;190000;1.0813600;1.0816400;1.0799000;1.0805700;53630
EURUSD;30;20170202;193000;1.0805700;1.0812500;1.0792000;1.0800700;52014
EURUSD;30;20170202;200000;1.0801000;1.0804900;1.0793000;1.0801600;47365
EURUSD;30;20170202;203000;1.0802500;1.0803100;1.0788000;1.0791600;40394
EURUSD;30;20170202;210000;1.0791500;1.0794600;1.0782000;1.0787700;41824
EURUSD;30;20170202;213000;1.0787700;1.0794600;1.0783000;1.0793400;33049
EURUSD;30;20170202;220000;1.0792000;1.0794400;1.0772000;1.0775800;35975
EURUSD;30;20170202;223000;1.0775800;1.0777600;1.0766000;1.0768000;34640
EURUSD;30;20170202;230000;1.0768700;1.0770000;1.0758000;1.0764500;34946
EURUSD;30;20170202;233000;1.0764700;1.0764800;1.0754000;1.0759000;29694
EURUSD;30;20170203;000000;1.0758900;1.0764400;1.0754000;1.0761700;29020
EURUSD;30;20170203;003000;1.0762300;1.0764000;1.0756000;1.0761000;17807
EURUSD;30;20170203;010000;1.0761200;1.0761200;1.0754000;1.0757900;19287
EURUSD;30;20170203;013000;1.0757000;1.0766400;1.0754000;1.0760400;15734
EURUSD;30;20170203;020000;1.0760400;1.0763700;1.0756700;1.0761900;18622
EURUSD;30;20170203;023000;1.0761000;1.0762900;1.0755000;1.0762700;17098
EURUSD;30;20170203;030000;1.0762600;1.0762600;1.0754000;1.0761200;17873
EURUSD;30;20170203;033000;1.0760900;1.0765200;1.0756000;1.0759100;28968
EURUSD;30;20170203;040000;1.0759100;1.0763000;1.0755000;1.0761000;28184
EURUSD;30;20170203;043000;1.0761000;1.0771800;1.0752000;1.0767800;55628
EURUSD;30;20170203;050000;1.0767400;1.0771500;1.0760000;1.0769100;39675
EURUSD;30;20170203;053000;1.0769000;1.0771100;1.0754000;1.0760800;42356
EURUSD;30;20170203;060000;1.0760400;1.0761900;1.0753900;1.0760200;31575
EURUSD;30;20170203;063000;1.0760200;1.0761300;1.0754000;1.0759500;22429
EURUSD;30;20170203;070000;1.0759000;1.0759800;1.0743000;1.0755200;48475
EURUSD;30;20170203;073000;1.0755200;1.0760300;1.0752700;1.0759200;30398
EURUSD;30;20170203;080000;1.0759700;1.0761100;1.0753000;1.0757200;28890
EURUSD;30;20170203;083000;1.0757700;1.0758300;1.0750000;1.0753700;29149
EURUSD;30;20170203;090000;1.0753700;1.0758100;1.0747000;1.0757700;31100
EURUSD;30;20170203;093000;1.0757700;1.0758300;1.0747000;1.0750900;23782
EURUSD;30;20170203;100000;1.0750900;1.0759600;1.0746000;1.0758200;25480
EURUSD;30;20170203;103000;1.0758500;1.0760000;1.0750000;1.0758400;32051
EURUSD;30;20170203;110000;1.0757600;1.0765800;1.0753000;1.0756700;32648
EURUSD;30;20170203;113000;1.0757800;1.0762800;1.0749000;1.0752700;44436
EURUSD;30;20170203;120000;1.0753600;1.0755400;1.0740000;1.0744000;48687
EURUSD;30;20170203;123000;1.0744000;1.0750000;1.0741000;1.0745500;38104
EURUSD;30;20170203;130000;1.0745600;1.0747800;1.0737900;1.0741300;42099
EURUSD;30;20170203;133000;1.0741500;1.0746200;1.0738000;1.0744600;33971
EURUSD;30;20170203;140000;1.0744600;1.0744900;1.0734700;1.0738500;33953
EURUSD;30;20170203;143000;1.0738500;1.0742000;1.0733000;1.0737400;32511
EURUSD;30;20170203;150000;1.0737100;1.0740000;1.0725000;1.0730600;37800
EURUSD;30;20170203;153000;1.0730600;1.0740200;1.0726000;1.0739600;37628
EURUSD;30;20170203;160000;1.0739600;1.0743500;1.0731900;1.0734500;40867
EURUSD;30;20170203;163000;1.0734000;1.0742100;1.0728000;1.0734900;51566
EURUSD;30;20170203;170000;1.0734600;1.0774900;1.0709900;1.0755900;89863
EURUSD;30;20170203;173000;1.0756000;1.0782300;1.0754000;1.0758000;79118
EURUSD;30;20170203;180000;1.0757200;1.0771000;1.0755000;1.0764700;66368
EURUSD;30;20170203;183000;1.0764200;1.0790000;1.0760000;1.0782800;71824
EURUSD;30;20170203;190000;1.0782500;1.0800000;1.0780000;1.0788000;64602
EURUSD;30;20170203;193000;1.0787900;1.0791200;1.0774900;1.0778200;51882
EURUSD;30;20170203;200000;1.0779400;1.0792600;1.0775000;1.0790700;41419
EURUSD;30;20170203;203000;1.0790600;1.0794200;1.0780000;1.0783700;35021
EURUSD;30;20170203;210000;1.0783900;1.0786200;1.0777000;1.0783600;33265
EURUSD;30;20170203;213000;1.0783600;1.0786500;1.0771000;1.0775000;33357
